,Date,Time,Social media,Call centre,Branch,RHB Internet Banking,RHB Mobile Banking Application,Relationship managers / Personal Bankers,"ATM, Cash Deposit Machines",Feedback,Sentiment Score,Rating,Product
2964,7/16/2021,17:55:34,No,No,No,Yes,No,No,No,internet banking vibrant user friendly,22.55%,8,HP
2965,7/16/2021,17:59:40,No,No,No,Yes,No,No,No,simplify link button internet banking staff counter frendly increase hospitality regular customer,50.00%,8,HP
2966,7/16/2021,18:43:14,No,No,No,No,No,No,Yes,pick call always call answer,3.93%,8,HP
2967,7/16/2021,19:19:36,No,No,No,No,Yes,No,No,interest charged high quickly approves car hire purchase loan application,95.54%,10,HP
2968,7/16/2021,19:22:16,No,No,No,No,No,No,Yes,flexible payment,96.99%,8,HP
2969,7/16/2021,19:43:00,No,No,Yes,No,Yes,No,Yes,bank always follow global development flow term modern steady easy use management technology transaction public dealing counter even atm machine cdm throughout branch,98.96%,9,HP
2970,7/16/2021,20:14:01,No,No,No,Yes,No,No,No,nothing,26.53%,8,HP
2971,7/16/2021,20:38:46,No,Yes,No,No,Yes,No,Yes,accelerate call customer customer leave nobtalianbutk contacted,50.00%,10,HP
2972,7/16/2021,21:35:21,No,Yes,Yes,Yes,Yes,No,No,customer friendly,91.41%,10,HP
2973,7/16/2021,21:54:03,No,No,No,No,No,No,Yes,low loan rate fast loan high qualification,50.00%,9,HP
2974,7/16/2021,22:07:06,No,No,No,Yes,No,No,No,lower interest rate live lower profit worry still profit anyway still better,2.54%,9,HP
2975,7/16/2021,23:10:15,No,Yes,No,No,No,No,No,bargain product offering according customer income reputation example premier credit card qualified client,99.51%,10,HP
2976,7/17/2021,6:57:50,No,Yes,No,No,Yes,No,No,best,96.99%,8,HP
2977,7/17/2021,7:34:04,No,Yes,No,No,No,No,No,prompt fast service,88.01%,9,HP
2978,7/17/2021,8:07:40,No,No,Yes,Yes,Yes,No,Yes,maintain high personality precise effort,50.00%,10,HP
2979,7/17/2021,9:28:52,No,Yes,No,Yes,No,No,Yes,keep updating customer information product service,95.40%,10,HP
2980,7/17/2021,11:23:08,No,No,No,Yes,No,No,No,glad disbelieved number incoming call quite difficult contact,50.00%,8,HP
2981,7/17/2021,11:33:51,No,No,No,Yes,Yes,No,No,relevant interest rate loan,99.41%,10,HP
2982,7/17/2021,12:04:05,No,Yes,No,No,No,No,No,improve communication enhance platform proactive efficient,19.07%,7,HP
2983,7/17/2021,14:06:28,No,No,No,Yes,No,No,No,proactive customer support,84.48%,8,HP
2984,7/17/2021,15:32:04,No,No,No,No,No,Yes,Yes,good service service,99.51%,10,HP
2985,7/18/2021,7:46:45,No,No,Yes,No,No,No,No,speedup teller service branch,96.62%,9,HP
2986,7/18/2021,9:58:11,No,No,Yes,No,No,No,No,clear detail fast response,96.50%,9,HP
2987,7/18/2021,12:58:25,No,No,No,Yes,No,No,No,customer friendly service,94.83%,0,HP
2988,7/18/2021,21:06:12,No,No,Yes,No,No,No,Yes,best service many branch,94.51%,6,HP
2989,7/19/2021,9:16:06,No,No,No,Yes,Yes,No,No,better incorporate id apps system login,86.19%,10,HP
2990,7/19/2021,9:51:09,No,No,No,Yes,No,No,Yes,latest customer friendly information social medium online center,23.52%,10,HP
2991,7/19/2021,10:51:29,No,Yes,Yes,No,No,No,No,rhb counter setia alam branch really helpful difficult give cooperation seems familiar process provide wrong information difficulty stuck find resolution calling careline drop email response feedback worse service rhb,50.00%,6,HP
2992,7/19/2021,11:14:25,No,No,No,Yes,No,No,No,already good give already max expectation,80.81%,8,HP
2993,7/19/2021,22:16:29,No,No,No,No,No,Yes,No,document seller agreement sign agreement,50.00%,8,HP
2994,7/20/2021,1:00:50,No,No,Yes,No,No,No,Yes,quite satisfactory,92.16%,10,HP
2995,7/20/2021,7:59:14,No,Yes,Yes,No,No,No,Yes,increase customer welfare customer feel secure management rhb bank,50.00%,9,HP
2996,7/20/2021,17:27:15,No,No,Yes,Yes,No,Yes,No,ensure process science smooth,83.30%,8,HP
2997,7/21/2021,13:11:50,No,Yes,Yes,Yes,Yes,Yes,Yes,best,96.99%,10,HP
2998,7/21/2021,21:11:30,No,No,No,Yes,No,No,No,comment,50.00%,8,HP
2999,7/23/2021,0:26:42,No,No,No,Yes,No,No,No,charge debit card use personal loan term make convenient customer,83.07%,9,HP
3000,7/23/2021,11:06:28,No,No,Yes,No,Yes,No,Yes,good,96.99%,10,HP
3001,7/23/2021,18:32:29,No,No,No,Yes,No,No,No,email borrower due date payment,50.00%,10,HP
3002,7/24/2021,17:17:48,No,No,Yes,No,No,No,No,nothing service best,92.73%,10,HP
3003,7/15/2021,15:34:56,No,No,No,Yes,Yes,No,No,value,50.00%,8,FD
3004,7/15/2021,15:54:37,No,No,No,Yes,Yes,No,No,wan transfer ppl internet banking requested scan qr send code fact nvr receive said code cant transfer money ppl troublesome reduce usage rhb banking onli maintain fd rhb,99.23%,1,FD
3005,7/15/2021,15:57:08,No,No,No,Yes,No,No,No,offer better fd rate,93.02%,10,FD
3006,7/15/2021,15:57:56,No,No,No,Yes,No,No,No,bcs lady worker incharge fd dept manner permas jaya branch johor,50.00%,8,FD
3007,7/15/2021,15:59:38,No,No,Yes,Yes,No,No,Yes,transaction faster always need wait long time branch counter open counter purpose building many counter without staff working need retrench staff making loss close company secondly increase atm machine convenient customer,86.81%,6,FD
3008,7/15/2021,16:01:29,No,No,Yes,Yes,Yes,No,No,able uplift fd interest maturity date next day synchronize single app old stable new app feature,83.26%,8,FD
3009,7/15/2021,16:04:17,No,No,Yes,No,No,No,No,better credit card feature benefit,96.24%,10,FD
3010,7/15/2021,16:23:11,No,No,No,Yes,Yes,No,No,increase payee contribute monthly insurance payment,50.00%,9,FD
3011,7/15/2021,16:24:37,No,No,No,Yes,No,No,No,service efficiency like visit mid valley outlet customer service fast effective,50.00%,8,FD
3012,7/15/2021,16:37:22,No,No,No,Yes,Yes,No,No,intuitive user experience ux design rhb web app,50.00%,6,FD
3013,7/15/2021,16:47:38,No,No,No,Yes,No,No,No,give high percentage,96.12%,8,FD
3014,7/15/2021,16:38:42,No,No,No,Yes,Yes,No,No,improve online banking experience user friendly forcing use mobile apps transfer money instead web,98.22%,6,FD
3015,7/15/2021,16:49:34,No,No,No,Yes,Yes,No,No,website interface outdated user friendly well earth allow credit account u option,11.69%,1,FD
3016,7/15/2021,16:51:20,No,No,Yes,No,No,No,No,stupid bank must fresh fund qualify promotional fd tate existong customer important asked fo like,87.10%,6,FD
3017,7/15/2021,16:58:39,No,No,No,Yes,No,No,No,suggest mobile app fd feature web allow transfer rm,86.75%,3,FD
3018,7/15/2021,16:59:54,No,No,No,Yes,No,No,No,higher fd interest rate,96.58%,8,FD
3019,7/15/2021,17:00:22,No,No,No,Yes,No,No,No,learn honest user response honestly send wild goose chase make life difficult,92.12%,4,FD
3020,7/15/2021,17:01:45,No,No,No,Yes,No,No,No,allow placement upliftment fixed deposit done mobile banking,50.00%,8,FD
3021,7/15/2021,17:07:14,No,No,Yes,No,No,No,No,need offer attractive fixed deposit rate royalty customer,85.41%,9,FD
3022,7/15/2021,17:10:05,No,No,No,Yes,No,No,No,website user friendly app even worse unable find deposit new fd,76.28%,8,FD
3023,7/15/2021,17:24:32,No,No,No,Yes,No,No,No,improve online banking interface user limit click many page get service desired improve customer service bintulu branch u staff well trained handle customer pandemic using rhb qms app recommended rhb instead asking customer queue outside branch causing long wait customer already took numbering using rhb qms app ignored told queue ticket issued used,92.47%,6,FD
3024,7/15/2021,19:03:52,No,No,No,Yes,No,No,No,comment,50.00%,8,FD
3025,7/15/2021,19:05:02,No,No,No,Yes,No,Yes,No,comment,50.00%,8,FD
3026,7/15/2021,19:57:01,No,No,Yes,No,No,No,No,rate higher,95.80%,7,FD
3027,7/15/2021,19:57:47,No,No,Yes,Yes,No,No,No,speed customer service need improve waiting time long,21.54%,8,FD
3028,7/15/2021,21:11:34,No,No,Yes,No,No,No,No,regional service director pn hjh johanna attitude towards service priority,50.00%,8,FD
3029,7/16/2021,0:38:53,No,No,Yes,No,No,Yes,No,need customer service officer koay lee lynn continue excellent service client easily best bank officer among many bank account prompt efficient know product well bank,1.23%,10,FD
3030,7/16/2021,8:57:22,No,No,Yes,No,No,No,No,improve banking system time time,50.00%,8,FD
3031,7/16/2021,9:17:23,No,No,Yes,No,No,No,No,actually experience rhb bank far good however friend complaint experience rhb bank matter term loan financing customer service counter service rhb bank branch etc maybe guy really look overall service,83.79%,7,FD
3032,7/16/2021,9:51:52,No,No,Yes,No,No,No,No,premier account high interest rate,92.12%,8,FD
3033,7/16/2021,10:20:23,No,No,Yes,Yes,No,Yes,Yes,always prioritize customer friendly patience service customer,90.99%,10,FD
3034,7/16/2021,12:00:50,No,No,No,No,No,Yes,No,learn cimb simplify fd online apply smooth,94.72%,1,FD
3035,7/16/2021,12:20:43,No,No,No,Yes,Yes,No,No,improve internet banking mobile app rhb weak part user interface quality u well access different account,95.27%,6,FD
3036,7/16/2021,15:50:55,Yes,No,No,Yes,No,No,No,customer service via chat box,50.00%,7,FD
3037,7/17/2021,11:00:02,No,No,No,Yes,No,Yes,No,simplify process managing f,50.00%,8,FD
3038,07-12-21,3:42:12,No,No,No,No,No,No,Yes,offer point interesting redemption,50.00%,6,Credit Card
3039,07-12-21,3:51:34,No,No,No,Yes,No,No,No,system improve rhb user friendly,94.83%,7,Credit Card
3040,07-12-21,4:04:26,No,No,No,No,No,No,Yes,always customer friendly,87.37%,10,Credit Card
3041,07-12-21,3:58:29,No,Yes,No,No,No,No,No,got cash rebate,50.00%,10,Credit Card
3042,07-12-21,4:01:01,No,Yes,No,No,No,No,No,make sure every time cust call answered say busy line situation skrg case covid smua org use hidden online,50.00%,4,Credit Card
3043,07-12-21,4:07:13,No,Yes,No,No,No,No,Yes,service quick,50.00%,10,Credit Card
3044,07-12-21,4:07:48,No,No,No,No,Yes,No,No,offer advantage using rhb credit card,50.00%,6,Credit Card
3045,07-12-21,4:08:44,No,No,No,Yes,No,No,No,user friendly online banking website,89.72%,8,Credit Card
3046,07-12-21,4:17:08,No,Yes,No,No,No,No,Yes,low interest,50.00%,8,Credit Card
3047,07-12-21,4:21:55,No,Yes,No,No,No,No,No,rhb customer service center never answer call espescially contact number back credit card time take day call never anyone puck phone frustrating,50.00%,3,Credit Card
3048,07-12-21,4:21:58,No,Yes,No,No,No,No,No,call hotline mmg nears operator hard,50.00%,8,Credit Card
3049,07-12-21,4:26:46,No,No,No,Yes,Yes,No,Yes,enhance mobile application app,89.79%,8,Credit Card
3050,07-12-21,4:29:01,No,No,No,Yes,No,No,No,cash back offer,50.00%,8,Credit Card
3051,07-12-21,4:34:12,No,Yes,No,No,No,No,Yes,assist customer good product package,88.94%,10,Credit Card
3052,07-12-21,4:38:37,No,No,No,Yes,Yes,No,No,still need call assistance currently call assistance kind slow long waiting time,50.00%,9,Credit Card
3053,07-12-21,4:47:34,No,No,No,Yes,No,No,No,keep back cash,50.00%,0,Credit Card
3054,07-12-21,4:49:21,No,No,No,Yes,Yes,No,No,maintain best service follow circulation,50.00%,10,Credit Card
3055,07-12-21,4:51:58,No,No,No,Yes,No,No,No,internet banking password management support special charaters unsecure compared bank,77.70%,8,Credit Card
3056,07-12-21,4:55:04,No,No,Yes,No,No,No,Yes,comment,50.00%,10,Credit Card
3057,07-12-21,4:56:56,No,No,No,Yes,Yes,No,No,reduce interest charge outstanding credit card,92.04%,10,Credit Card
3058,07-12-21,5:01:34,No,No,No,No,No,Yes,No,user friendly,96.99%,6,Credit Card
3059,07-12-21,5:04:29,No,No,No,Yes,No,No,No,try friendly user,95.24%,8,Credit Card
3060,07-12-21,5:08:16,No,No,No,Yes,Yes,No,No,easy use internet banking,95.71%,9,Credit Card
3061,07-12-21,5:15:58,No,No,No,Yes,No,No,Yes,perhaps performance improves future,96.99%,10,Credit Card
3062,07-12-21,5:42:32,No,Yes,No,Yes,No,No,No,increase notification sm spending sometimes notification via sm although using credit card spend,50.00%,8,Credit Card
3063,07-12-21,5:51:21,No,Yes,No,No,No,No,No,call center always available need request unblock card bigpay transaction,80.49%,8,Credit Card
3064,07-12-21,5:53:52,No,Yes,No,No,No,Yes,No,fast accuracy,50.00%,9,Credit Card
3065,07-12-21,6:08:36,No,No,No,No,Yes,No,No,cash back annual fee applied customer used rhb credit card year flexible interest rate,89.34%,9,Credit Card
3066,07-12-21,6:09:42,No,No,No,No,Yes,No,No,good,96.99%,10,Credit Card
3067,07-12-21,6:22:08,No,Yes,No,No,No,No,No,branch service efficiency,50.00%,9,Credit Card
3068,07-12-21,6:54:53,No,No,No,Yes,Yes,No,No,credit limit,50.00%,6,Credit Card
3069,07-12-21,6:59:02,No,Yes,No,No,No,No,No,oil back cash,19.17%,5,Credit Card
3070,07-12-21,7:00:25,No,No,No,No,No,No,Yes,know customer concept,73.13%,8,Credit Card
3071,07-12-21,7:52:07,No,No,No,Yes,No,No,No,ur online banking system friendly user,82.20%,5,Credit Card
3072,07-12-21,7:53:43,No,No,No,Yes,Yes,No,No,via rhb mobile banking slow system update transaction,74.87%,8,Credit Card
3073,07-12-21,7:58:17,No,Yes,No,No,No,No,No,answerthe phone,50.00%,0,Credit Card
3074,07-12-21,8:03:15,No,No,No,Yes,No,No,No,low annual interest bank,99.30%,9,Credit Card
3075,07-12-21,8:34:31,No,No,No,Yes,Yes,No,Yes,provide better notification reward regarding card,75.98%,10,Credit Card
3076,07-12-21,8:41:01,Yes,No,No,No,No,No,No,comment,50.00%,8,Credit Card
3077,07-12-21,8:42:19,No,Yes,No,No,No,No,Yes,sure,50.00%,3,Credit Card
3078,07-12-21,9:26:00,No,No,No,Yes,No,No,No,value,50.00%,10,Credit Card
3079,07-12-21,11:04:27,No,Yes,No,Yes,No,No,No,collaboration cash back low interest,50.00%,10,Credit Card
3080,7/13/2021,1:32:28,No,No,No,No,No,Yes,No,many thing atleast customer service need pick phone call week time day nobody pick thr phone ask leave phone number never call back pooe seevice,97.75%,4,Credit Card
3081,7/13/2021,7:05:55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,reduce interes get,20.88%,9,Credit Card
3082,7/13/2021,8:54:51,No,No,No,Yes,No,No,Yes,keep improving,93.48%,10,Credit Card
3083,7/13/2021,9:21:13,No,No,No,No,No,No,Yes,interested using rhb credit card sbb every month statement directly forgetting check online incomplete information check back using credit card month complete,91.11%,8,Credit Card
3084,7/13/2021,9:24:16,No,Yes,No,No,No,No,No,quick friendly service customer,98.30%,8,Credit Card
3085,7/13/2021,10:19:58,No,Yes,No,No,No,No,No,enhance customer royalty program free gift birthday gift going promotion segregation customer profiling based interest hobby example interest extreme sport outdoor sport adventurous rhb special price buying related item participated merchant supplier regular communication promo update card holder via email offer best price price hotel vacation customer proceed reservation booking earlier plan future vacation trip remember hard time pkp pkpd customer still normal purchase via online mall rhb grab opportunity giving better promos extra privilege order encourage card usage unilization would suggest rhb card business roll mega contest card holder focusing new card holder existing loyal rhb,100.00%,10,Credit Card
3086,7/13/2021,10:44:17,No,Yes,No,Yes,No,No,No,repair application used despite multiple installs keep showing password incorrect credential access online banking epp work despite suffient credit requires manual processing unlike bank done spot using edc machine download statement online account speed call center service call reach always busy speed email response time take month reply asked cancel credit shield month passed still pay rhb responds rhb team even called back confirm change refund month premium expensive worse interest charge dissatisfied,50.00%,3,Credit Card
3087,7/13/2021,11:26:45,No,No,No,No,Yes,No,No,user want something make sure bank provides correct information,80.13%,8,Credit Card
3088,7/13/2021,13:22:17,No,No,No,Yes,Yes,No,No,waive annual fee especialy loyal like u call center slow sometime unable contact,50.00%,8,Credit Card
3089,7/13/2021,13:23:55,No,Yes,No,Yes,Yes,No,No,used year offer incremental hike weak marketing guess latest trend opinion among advantage using credit card installment low consumption limit result limited amount good purchased example price good purchased rm installment month rm month card usage limit rm although monthly charge rm since price good rm balance use usable card used rm make item purchased installment limited,24.82%,8,Credit Card
3090,7/13/2021,16:06:46,No,Yes,No,No,No,No,No,pick phone,11.57%,10,Credit Card
3091,7/13/2021,16:58:27,No,Yes,No,No,Yes,No,No,,,8,Credit Card
3092,7/13/2021,18:52:49,No,Yes,No,Yes,Yes,No,No,stay connected customer giving best accordingly,50.00%,10,Credit Card
3093,7/13/2021,18:54:39,No,No,No,Yes,No,No,No,better reward promotion cash rebate,96.09%,7,Credit Card
3094,7/13/2021,19:26:10,No,No,No,Yes,Yes,No,Yes,interest lower,97.98%,1,Credit Card
3095,7/13/2021,21:09:00,No,Yes,No,Yes,No,No,Yes,maintain high security card transaction lend helpful hand difficulty matter credit card,50.00%,9,Credit Card
3096,7/13/2021,22:19:36,No,No,No,Yes,No,No,No,friendly apps,96.99%,8,Credit Card
3097,7/13/2021,23:51:35,No,Yes,No,No,No,No,No,please received call time,50.00%,9,Credit Card
3098,7/14/2021,0:38:32,No,Yes,Yes,Yes,Yes,No,No,call back soon possible left phone number contact,50.00%,7,Credit Card
3099,7/14/2021,7:20:53,No,Yes,No,No,No,Yes,No,user friendly internet banking system like maybank,91.70%,10,Credit Card
3100,7/14/2021,9:51:47,No,Yes,No,No,No,No,Yes,value,50.00%,8,Credit Card
3101,7/14/2021,11:47:03,No,No,No,Yes,No,No,No,rhb apps function use money transfer,73.77%,6,Credit Card
3102,7/14/2021,11:57:55,No,No,No,Yes,No,No,Yes,improve yr internet banking system like maybank user friendly easy use,50.00%,7,Credit Card
3103,7/14/2021,16:04:23,No,No,Yes,No,No,No,No,always prioritize customer everything,77.16%,10,Credit Card
3104,7/14/2021,18:11:14,No,Yes,Yes,No,Yes,No,Yes,think answer ler,50.00%,7,Credit Card
3105,7/14/2021,21:14:11,No,Yes,No,No,No,No,No,comment,50.00%,8,Credit Card
3106,7/16/2021,19:26:52,No,Yes,No,Yes,Yes,No,No,work,50.00%,0,Credit Card
3107,7/18/2021,16:23:54,No,No,No,Yes,No,No,No,unable download credit card statement full transaction daily balance internet banking,50.00%,8,Credit Card
3108,7/22/2021,15:06:22,No,No,No,Yes,No,No,No,innovative product going way impress customer,92.11%,8,Credit Card
3109,7/27/2021,14:59:05,No,Yes,No,Yes,Yes,No,No,product promotion,50.00%,10,Credit Card
3110,7/31/2021,12:12:28,No,No,No,No,No,Yes,No,staff bank professional,50.00%,8,HP
3111,08-02-21,8:47:41,No,No,Yes,No,No,No,Yes,business simplified,91.41%,10,HP
3112,08-02-21,9:58:24,No,Yes,Yes,Yes,No,Yes,Yes,rhb best choice much satisfactory customer including,89.17%,10,HP
3113,7/29/2021,22:12:20,No,No,No,Yes,No,No,No,customer ask assistant needed,50.00%,8,Mortgage
3114,7/30/2021,9:00:33,No,No,No,Yes,Yes,No,Yes,fast response email,50.00%,9,PF
3115,7/31/2021,12:36:33,No,No,Yes,No,No,No,No,good customer service concern customer issue handicapping fast,97.21%,10,PF
3116,7/28/2021,16:24:58,No,No,Yes,No,No,No,No,time,50.00%,9,CASA
3117,08-03-21,4:14:54,No,No,No,No,No,No,Yes,good service staff,96.62%,9,CASA
3118,8/23/2021,15:39:18,No,No,Yes,No,No,No,No,keep tough department anybody ct,50.00%,10,Credit Card
3119,8/23/2021,15:45:09,No,Yes,No,Yes,No,No,Yes,pls improve card security way cant even block card line overseas transaction lile cc ftom bank soo felt secure control cc,18.66%,1,Credit Card
